darren hayman	10409	33	5	0 0 0 0 1 10 22	0 1 37 0 0 1 7 1
manigance	10409	35	5	0 0 0 0 3 10 18	0 4 31 0 0 0 5 4
fang	10409	60	14	0 0 0 2 6 13 44	0 1 33 3 0 2 39 5
kekal	10406	52	2	0 0 0 0 5 11 33	0 7 30 1 1 0 13 7
come back my daughters	10406	11	4	0 0 0 0 0 1 16	0 19 2 0 0 0 1 0
noisekick	10406	44	10	0 0 0 1 2 15 34	2 1 55 0 0 1 1 1
galahad	10404	53	5	0 0 1 3 10 16 24	1 0 54 2 0 0 5 0
impiety	10402	67	5	0 0 0 0 2 17 40	0 4 54 6 0 1 7 3
frenkie	10402	45	9	0 0 0 0 5 15 31	0 1 54 0 0 0 3 0
kiosk	10401	68	8	0 0 0 0 2 12 46	0 0 17 1 0 51 9 0
telemetrik	10400	108	9	0 0 0 1 7 35 58	0 2 107 2 1 1 10 2
theory hazit	10399	48	3	0 0 0 0 5 11 30	1 6 30 1 0 0 20 1
louis garrel	10397	53	49	0 0 0 1 3 35 56	0 0 85 2 0 3 9 20
rick nelson	10394	72	30	0 0 4 7 12 20 35	0 5 68 0 0 4 30 6
the surf coasters	10393	28	1	0 0 0 1 1 6 19	0 12 10 1 0 1 14 0
count the stars	10393	30	12	0 0 0 0 0 8 30	0 1 19 1 0 0 27 1
slank	10392	37	3	0 0 0 0 4 10 21	2 35 3 2 0 0 1 0
geri x	10392	2	4	0 0 0 0 1 1 4	0 0 2 0 0 0 4 0
riddim	10391	43	8	0 0 0 0 1 10 32	1 0 16 0 0 0 5 33
fumuj	10391	39	10	0 0 0 0 3 7 33	1 1 50 0 0 2 1 1
omega massif	10391	78	8	0 0 0 0 3 25 47	0 3 73 0 0 0 14 5
marie-mai	10387	30	14	0 0 0 0 1 8 29	0 0 16 1 0 0 25 3
i are droid	10385	51	11	0 0 0 0 7 13 34	0 0 59 0 0 0 6 1
cheri dennis	10384	26	15	0 0 0 0 2 9 24	0 3 15 1 0 1 21 1
headless chickens	10383	26	6	0 0 0 0 2 6 18	0 1 6 28 0 0 4 0
miriodor	10381	59	4	0 0 0 1 6 13 31	1 1 46 0 0 0 14 4
bassn helen	10381	32	13	0 0 0 0 5 9 27	0 0 48 0 0 0 0 0
vex red	10381	36	12	0 0 0 0 3 8 35	0 1 43 0 0 2 6 0
tetsu69	10380	11	23	0 0 0 0 1 8 27	1 9 17 1 0 0 7 7
toy	10380	41	15	0 0 0 0 6 12 30	0 32 28 1 0 1 5 1
living death	10380	70	7	0 0 0 1 9 22 36	1 0 62 2 0 4 5 9
compact	10380	34	17	0 0 0 0 3 15 30	0 1 50 0 0 0 1 0
skc	10379	100	11	0 0 0 0 8 26 64	3 1 107 0 0 0 8 3
tafs	10379	11	2	0 0 0 0 0 2 9	0 0 13 0 0 0 0 0
marino	10377	13	3	0 0 0 0 1 6 12	0 15 1 0 0 0 4 2
typ:t.u.r.b.o.	10376	20	8	0 0 0 0 0 5 20	1 0 30 1 0 0 0 0
pirat's sound sistema	10373	54	16	0 0 0 2 5 13 40	2 1 74 1 0 0 2 2
jason moran	10373	72	15	0 0 0 5 9 18 33	0 7 63 1 0 2 26 4
paul taylor	10372	83	20	0 0 0 3 8 19 35	1 18 52 1 1 1 36 4
florent marchet	10372	47	12	0 0 1 2 4 17 29	0 0 58 0 0 0 4 2
lewis & clarke	10370	28	12	0 0 0 0 3 10 25	0 4 8 0 0 0 33 3
guadalajara	10369	37	15	0 0 0 0 1 16 30	0 0 53 0 0 0 2 0
noe venable	10369	26	15	0 0 1 1 2 9 25	0 0 21 0 0 0 24 0
fukkk offf	10366	97	18	0 0 0 0 5 26 65	0 4 80 4 0 5 21 9
the title	10366	25	9	0 0 0 0 0 10 20	0 3 9 0 0 0 23 1
nature sounds	10364	24	4	0 0 0 0 2 5 19	0 2 18 2 0 0 12 0
tearwave	10364	42	16	0 0 0 1 5 13 32	0 7 43 3 0 1 17 1
will downing	10362	43	10	0 0 0 2 5 10 20	2 5 36 1 0 0 22 0
ikimono-gakari	10362	29	19	0 0 0 0 1 13 31	0 3 28 1 0 2 10 9
strom & wasser	10362	51	4	0 0 0 0 5 12 27	0 0 60 1 0 0 1 0
said the whale	10361	33	22	0 0 0 0 1 14 28	0 2 8 1 0 0 48 1
y society	10360	59	3	0 0 0 0 2 13 37	0 2 47 1 0 0 17 1
blaxtar	10360	49	2	0 0 0 0 0 13 31	0 0 55 0 0 0 0 0
los abandoned	10359	31	30	0 0 0 0 3 14 37	0 0 3 1 0 0 55 6
fist	10357	63	15	0 0 0 1 4 19 47	0 3 71 2 0 1 3 0
michael crawford	10355	67	58	0 0 1 4 12 25 60	0 6 69 8 0 2 47 7
meanwhile	10355	28	2	0 0 0 0 1 9 16	0 0 26 0 0 0 5 2
monday kiz	10355	15	15	0 0 0 0 0 6 21	1 11 7 3 0 0 9 0
the changes	10354	45	19	0 0 0 2 6 11 37	0 3 16 0 1 1 47 2
american diary	10353	43	22	0 0 0 0 0 17 37	0 7 36 0 0 0 22 2
f.r. david	10353	80	35	0 0 4 10 13 21 49	1 3 102 0 1 2 6 8
ekseption	10353	71	13	0 0 1 8 13 19 33	0 3 76 0 0 3 6 3
memmy posse	10352	41	7	0 0 0 0 3 15 29	0 0 59 0 0 0 0 0
glory of this	10352	18	5	0 0 0 0 1 7 16	0 1 12 0 0 1 9 2
shat	10349	24	2	0 0 0 0 0 6 15	1 1 5 1 0 0 20 0
no comment	10347	66	5	0 0 0 1 7 17 39	0 0 32 10 0 0 33 2
des'ree	10346	71	66	0 0 0 2 15 45 49	1 19 93 6 0 7 15 14
los ronaldos	10345	65	12	0 0 0 0 2 18 43	0 0 92 0 0 0 0 1
claire diterzi	10345	35	19	0 0 0 2 6 12 28	0 0 62 0 0 0 2 1
ronnie earl	10344	59	3	0 0 0 3 9 14 20	0 1 35 5 1 2 25 5
on a solid rock	10344	30	4	0 0 0 0 0 9 21	0 0 34 1 0 0 0 0
john c. reilly	10343	57	16	0 0 0 3 8 15 40	0 1 30 3 0 1 43 2
kayser	10341	45	1	0 0 0 0 2 5 31	1 0 35 0 0 6 2 3
bola de nieve	10341	54	22	0 0 0 5 9 19 28	0 0 28 1 3 3 16 39
mousse t.	10341	84	19	0 0 2 4 11 22 45	2 2 99 2 0 0 3 1
billie ray martin	10341	44	8	0 0 0 0 4 12 26	0 1 41 1 0 0 12 3
sun electric	10338	63	7	0 0 0 1 4 16 36	0 23 41 1 0 2 14 1
sludge	10336	14	1	0 0 0 0 1 1 9	0 0 14 0 0 1 1 0
pretty guardian sailor moon	10336	19	14	0 0 0 0 0 5 25	0 2 13 0 0 1 15 3
sprites	10335	31	12	0 0 0 0 2 11 25	0 4 15 0 0 0 21 4
chastain	10335	37	6	0 0 0 0 2 12 22	0 0 30 0 0 3 7 5
the peepshows	10335	32	7	0 0 0 1 1 10 23	0 0 35 1 0 0 2 5
skyphone	10334	63	7	0 0 0 0 6 16 30	1 7 50 1 0 2 18 1
simon finn	10331	52	17	0 0 0 2 4 12 41	0 8 49 1 0 2 21 1
belasco	10331	36	12	0 0 0 0 5 12 28	0 0 39 2 0 3 5 3
dave holland quintet	10331	80	2	0 1 2 4 8 16 32	0 6 48 3 1 5 26 3
gillan	10331	34	4	0 0 0 1 4 10 17	0 0 34 0 0 1 3 2
dick gaughan	10329	68	14	0 0 1 4 10 17 36	0 2 70 5 0 0 22 1
ralph stanley	10328	59	13	0 0 0 7 10 19 31	0 1 34 2 0 0 56 2
bjesovi	10327	35	6	0 0 0 0 1 7 24	0 0 42 0 0 0 1 0
my friend the chocolate cake	10326	34	13	0 0 0 2 3 12 24	0 0 11 33 0 0 9 0
subarachnoid space	10325	32	2	0 0 0 0 1 8 21	0 1 24 2 0 0 6 3
chloe	10323	64	24	0 0 0 4 8 22 39	0 2 78 2 0 4 11 3
takka takka	10320	60	29	0 0 0 2 10 22 40	0 4 29 3 0 3 47 12
radiopilot	10320	31	38	0 0 0 1 2 20 36	0 0 66 0 0 0 2 1
mano juodoji sesuo	10318	12	23	0 0 0 0 1 11 21	0 0 37 0 0 0 0 0
green river ordinance	10313	16	22	0 0 0 0 1 8 24	0 0 10 0 0 1 30 3
halflight	10311	1	9	0 0 0 0 1 1 7	0 0 7 0 0 1 3 0
elin lanto	10310	51	12	0 0 0 3 7 16 34	0 0 61 0 0 0 5 4
twenty4-7	10309	13	16	0 0 0 0 0 6 18	0 16 8 0 0 0 8 0
bruderschaft	10308	76	24	0 0 0 3 12 26 42	0 1 77 1 0 0 23 12
frail	10307	34	19	0 0 0 0 4 17 30	0 1 39 0 0 2 14 1
nei lisboa	10307	42	10	0 0 0 1 5 15 27	0 1 0 0 0 0 0 53
gerhard gundermann	10305	44	16	0 0 0 2 5 9 27	0 0 67 1 0 1 0 0
halfway to gone	10304	58	5	0 0 1 3 5 8 30	0 1 48 2 0 1 11 7
swamp terrorists	10303	26	4	0 0 0 0 2 8 17	0 0 18 3 0 0 10 3
the perceptionists	10303	58	3	0 0 0 0 3 16 34	0 0 47 1 0 1 24 1
tak matsumoto	10299	23	8	0 0 0 0 2 6 18	0 4 16 1 0 1 9 4
beatriz luengo	10298	75	55	0 0 0 13 13 38 66	0 2 129 0 0 2 6 5
elli noise	10297	34	17	0 0 0 0 1 16 31	0 0 10 0 0 1 40 3
dorlis	10297	27	7	0 0 0 0 2 8 24	0 32 1 1 0 0 6 1
unshine	10296	57	15	0 0 0 1 7 14 37	0 1 64 1 0 2 9 3
acidwolf	10295	80	11	0 0 0 0 8 18 55	1 3 68 4 1 3 17 2
benefit	10293	52	8	0 0 0 0 1 16 39	1 0 27 0 0 7 30 0
take it back!	10292	46	7	0 0 0 0 2 16 29	0 1 26 0 0 0 28 0
ann beretta	10291	30	7	0 0 0 0 2 9 28	0 1 6 1 0 1 37 0
dynamint	10291	31	9	0 0 0 0 3 11 27	0 0 45 0 0 0 2 0
striking distance	10291	23	5	0 0 0 0 0 5 24	0 0 5 0 0 0 25 1
i-shine	10289	33	9	0 0 0 0 1 12 30	1 0 45 1 0 1 0 0
royal city	10288	31	11	0 0 0 0 1 7 23	0 0 20 3 0 0 25 0
adam nickey	10287	149	15	0 0 0 3 17 70 54	1 5 145 1 0 4 12 4
gerard marino	10286	24	1	0 0 0 0 1 6 18	3 0 13 0 0 4 4 3
jerusalem	10285	61	5	0 0 0 1 4 11 39	0 1 55 0 0 0 11 6
moleculez	10285	41	3	0 0 0 0 2 9 32	0 1 42 2 0 1 2 0
dead celebrity status	10285	46	19	0 0 0 0 2 23 33	1 0 47 1 0 0 17 2
moby dick	10285	44	6	0 0 0 1 6 8 30	0 0 52 0 0 0 0 0
megastylez	10284	126	20	0 0 0 0 3 56 74	0 2 149 2 0 0 2 2
white rainbow	10284	33	7	0 0 0 0 3 10 30	1 2 10 3 0 0 36 0
poney express	10283	40	13	0 0 0 1 4 12 32	0 1 46 0 0 0 9 5
georg danzer	10282	92	9	0 2 4 8 12 17 34	0 0 113 1 0 0 1 1
ernest tubb	10282	74	11	0 0 6 9 13 17 28	2 0 36 2 0 0 55 5
sian alice group	10282	41	8	0 0 0 0 3 13 28	0 7 33 1 0 1 19 0
havohej	10282	47	5	0 0 0 0 3 11 33	0 0 30 3 1 0 16 6
reino & the rhinos	10280	46	42	0 0 0 0 8 18 58	0 0 98 0 0 0 0 0
nocturnal emissions	10278	39	4	0 0 0 2 2 8 26	0 3 34 2 0 1 13 0
zoegirl	10278	31	13	0 0 0 2 5 8 23	0 0 14 1 0 0 29 5
roger alan wade	10278	33	3	0 0 0 1 2 9 21	1 2 24 0 0 0 13 1
bill wells & maher shalal hash baz	10278	44	6	0 0 0 0 2 9 35	0 13 36 4 0 0 9 1
834	10277	41	8	0 0 0 0 2 13 23	0 0 48 0 0 0 1 0
el grupo nuevo de omar rodriguez lopez	10276	35	4	0 0 0 0 1 8 22	1 3 14 2 0 1 17 5
republic of loose	10276	41	13	0 0 0 0 4 12 29	0 1 56 0 0 0 3 1
piero ciampi	10275	47	15	0 0 0 1 5 18 32	0 0 69 1 0 0 0 0
gil mantera's party dream	10274	25	8	0 0 0 0 0 6 24	0 0 3 0 0 0 36 0
red carpet	10273	73	27	0 0 0 3 10 16 61	0 3 79 1 0 2 9 14
jimmy scott	10273	66	24	0 0 0 2 9 20 31	0 10 67 2 1 1 17 5
windham hell	10271	10	2	0 0 0 0 0 0 8	0 1 5 0 0 0 6 1
billie holiday & lester young	10270	54	16	0 0 0 0 6 18 29	0 3 39 4 0 1 20 8
baumer	10269	25	21	0 0 0 0 0 9 26	0 1 11 1 0 1 36 0
das kraftfuttermischwerk	10268	59	3	0 0 0 0 5 11 27	0 0 62 2 0 1 5 1
worship	10268	29	5	0 0 0 0 1 7 19	0 2 21 2 0 3 6 3
riddle of steel	10268	46	2	0 0 0 0 1 11 30	0 0 13 0 0 0 38 0
panther	10267	30	16	0 0 0 0 6 13 24	0 1 19 3 0 0 33 0
chris caffery	10267	49	6	0 0 0 1 4 12 30	0 1 41 1 0 3 11 2
james blood ulmer	10266	78	3	1 1 2 6 12 16 25	0 14 56 1 0 3 18 2
kevin lyttle	10266	79	41	0 0 0 6 14 26 56	2 19 69 4 0 2 25 10
spooky	10264	109	13	0 0 0 0 10 41 57	0 3 113 1 1 3 13 1
chad & jeremy	10263	33	23	0 0 0 1 4 11 32	0 4 26 2 0 1 29 2
ardisson	10263	5	0	0 0 0 0 0 1 4	0 0 6 0 0 0 0 0
lisa marie presley	10261	18	27	0 0 0 1 4 10 27	0 1 29 1 0 1 16 2
machel montano	10261	18	16	0 0 0 0 2 7 24	0 0 15 1 4 0 16 2
heidi montag	10256	36	10	0 0 0 0 1 10 30	0 0 11 1 0 3 26 7
ange	10256	72	6	0 0 1 4 9 19 36	0 3 64 0 0 1 11 4
jason boland & the stragglers	10256	22	7	0 0 0 0 3 7 17	0 0 5 0 0 0 26 0
devon sproule	10256	50	28	0 0 1 2 6 15 40	0 0 67 1 0 1 20 1
erin bode	10255	43	10	0 0 0 2 6 12 19	0 7 24 1 0 0 29 0
ghosts of breslau	10254	42	8	0 0 0 0 3 10 29	1 2 43 3 0 2 3 6
suffocate for fuck sake	10253	51	9	0 0 0 0 4 16 39	0 0 47 0 0 1 16 3
the van jets	10253	56	24	0 0 0 2 9 19 51	0 2 87 1 0 0 0 1
wilson phillips	10253	30	17	0 0 0 1 3 14 23	1 4 24 1 0 1 24 2
morgoth	10252	78	6	0 0 0 1 14 21 35	0 3 69 1 0 3 10 3
the watchmen	10252	41	15	0 0 0 0 3 12 24	0 0 10 3 0 1 47 3
the bridge	10250	24	16	0 0 0 0 5 12 17	0 5 29 0 0 0 12 0
area 7	10249	39	11	0 0 0 1 6 11 25	0 1 17 29 0 0 3 3
compos mentis	10248	36	1	0 0 0 0 3 7 23	1 0 29 0 0 2 5 1
malice in wonderland	10248	31	35	0 0 0 0 2 12 44	1 1 51 3 1 1 7 4
adrianne	10247	7	14	0 0 0 1 2 6 11	1 1 6 0 0 1 17 1
fernando e sorocaba	10246	48	27	0 0 0 0 4 23 42	0 1 2 1 0 0 0 74
suite chic	10243	12	21	0 0 0 0 2 6 16	0 12 8 1 0 0 12 4
oliver nelson	10241	131	6	0 1 6 13 20 25 52	1 13 94 2 0 3 45 7
venus	10240	61	23	0 0 0 2 5 15 51	0 2 82 0 0 0 1 4
soffet	10239	25	10	0 0 0 0 1 8 18	0 35 3 0 0 0 2 0
battlestar galactica	10238	61	6	0 0 0 1 3 13 37	0 1 21 0 0 1 50 0
the gorgeous	10238	23	4	0 0 0 0 1 8 16	0 0 8 0 0 0 23 0
backstreet law	10237	2	0	0 0 0 0 0 0 2	0 0 1 0 0 0 1 0
rose hill drive	10236	52	10	0 0 0 1 7 16 31	0 0 41 2 0 0 19 5
wink	10236	55	9	0 0 0 1 2 16 34	0 11 46 0 0 0 12 3
ah*nee*mah	10235	53	9	0 0 1 5 6 11 28	1 3 39 1 1 1 16 6
cake bake betty	10235	11	32	0 0 0 0 2 13 28	0 2 12 1 0 0 31 1
christoph eschenbach	10234	26	7	0 0 0 0 2 6 15	0 12 16 1 0 0 8 2
dan winter	10233	169	15	0 0 0 0 5 84 68	0 3 180 3 0 0 5 7
anouar brahem trio	10233	100	39	0 0 3 9 14 38 43	5 3 96 4 0 37 18 1
ronnie lane	10232	31	11	0 0 0 1 6 8 16	0 12 26 0 0 0 6 2
nicholas jonas	10230	4	34	0 0 0 0 0 5 28	0 0 15 1 0 0 17 8
alfredo de angelis	10229	77	22	0 0 0 7 9 18 28	0 4 70 2 0 2 11 20
david nadien	10228	3	4	0 0 0 0 0 2 5	0 1 3 0 0 0 6 1
professor fate	10227	41	16	0 0 0 0 2 11 39	1 0 40 0 1 2 4 9
marvin sapp	10226	69	54	0 0 2 6 14 26 41	5 0 33 0 8 1 88 6
cutty ranks	10226	91	12	0 0 0 3 11 21 48	1 3 87 0 1 0 10 13
boaz mauda	10226	52	39	0 0 0 0 7 30 45	0 0 86 1 0 3 1 5
divercia	10224	33	8	0 0 0 0 0 9 30	1 1 31 1 0 5 3 0
manuel carrasco	10223	64	41	0 0 0 3 20 18 46	1 1 95 1 0 0 4 7
andre andersen	10222	15	4	0 0 0 0 0 3 13	0 0 19 0 0 0 0 0
accuface	10220	118	8	0 0 0 1 21 35 55	1 5 102 3 0 0 21 5
cheap time	10220	44	15	0 0 0 1 5 12 36	1 0 28 4 0 0 38 2
leon willett	10219	46	15	0 0 0 0 1 11 44	0 1 52 0 0 0 12 0
ivan rebroff	10216	31	7	0 0 0 1 3 12 18	0 0 28 0 0 5 4 6
hej matematik	10213	45	23	0 0 0 3 9 16 32	0 1 65 0 0 0 2 4
sleep walker	10212	63	3	0 0 0 0 4 15 39	0 45 25 0 0 0 8 2
sasquatch	10210	56	5	0 0 1 4 6 11 29	0 0 46 4 0 1 13 2
shakta	10207	79	10	0 0 0 0 7 23 45	1 3 74 2 0 4 11 7
profanatica	10207	49	6	0 0 0 1 5 12 30	0 2 31 3 0 0 24 3
scoldt	10206	24	0	0 0 0 0 0 7 15	0 0 23 0 0 0 1 0
buddy holly & the picks	10206	61	18	0 0 0 4 8 16 42	0 0 47 3 0 0 28 12
u-niq	10205	57	4	0 0 0 0 3 19 32	0 0 64 0 0 0 0 0
a.c.k.	10204	50	3	0 0 0 0 2 13 33	0 1 54 1 1 1 0 0
dear reader	10204	56	27	0 0 0 0 2 12 54	3 2 83 1 0 0 1 1
mirkelam	10203	76	22	0 0 0 1 3 40 42	0 0 6 0 1 96 3 0
kenny rankin	10202	49	12	0 0 2 4 10 12 16	0 36 13 1 0 1 17 1
the dreadnoughts	10202	24	4	0 0 0 0 0 7 17	0 1 25 0 0 0 4 2
company of thieves	10202	43	32	0 0 0 0 3 8 47	0 1 9 0 0 1 64 2
linda eder	10201	23	38	0 0 0 1 6 14 27	0 3 15 1 0 1 47 0
2 0' clock girlfriend	10201	34	6	0 0 0 0 0 7 25	0 1 31 0 0 0 7 4
riryka	10201	25	7	0 0 0 0 1 10 20	0 26 8 1 0 0 4 0
jeremy riddle	10199	30	10	0 0 0 0 1 11 18	0 1 10 0 1 0 33 2
domotic	10198	51	14	0 0 0 0 3 15 37	0 12 39 1 0 1 19 2
pal one	10198	44	2	0 0 0 0 2 10 30	0 0 51 0 0 0 0 0
axel krygier	10198	41	16	0 0 0 0 0 10 33	0 1 22 0 1 5 6 29
shout out out out out	10198	48	8	0 0 0 0 1 9 35	0 2 18 3 0 0 46 1
drumattic twins	10197	138	13	0 0 0 0 17 40 66	0 2 133 10 0 1 17 5
classic case	10197	38	7	0 0 0 0 1 6 37	0 4 8 0 0 1 34 2
stephanie dosen	10197	38	15	0 0 0 1 4 15 25	0 4 40 4 0 2 7 1
nato	10197	47	5	0 0 0 0 4 14 29	1 0 44 2 0 7 1 0
maggot brain	10196	98	17	0 0 0 5 10 27 53	0 2 93 4 0 2 13 11
left lane cruiser	10195	61	5	0 0 0 1 4 16 38	0 0 58 0 0 1 14 1
neil innes	10195	24	9	0 0 0 3 4 7 19	0 1 32 2 0 0 9 0
ziggy x	10194	72	9	0 0 0 2 6 21 49	2 0 76 4 0 1 6 1
bada	10192	15	9	0 0 0 0 0 3 20	0 3 6 2 0 0 13 2
buddha brand	10190	45	3	0 0 0 0 1 8 31	0 46 8 0 0 0 6 1
91 suite	10186	31	6	0 0 0 0 2 6 19	0 3 29 0 0 0 2 4
my hero is me	10185	43	7	0 0 0 0 0 17 34	0 2 21 2 0 1 27 2
konvehdinmussuttajat	10185	46	14	0 0 0 0 1 21 34	1 0 68 0 0 0 1 0
poncho sanchez	10184	97	21	0 1 4 8 13 21 37	1 7 53 1 3 3 55 18
aselin debison	10183	41	31	0 0 0 3 9 16 39	0 15 15 1 1 3 15 29
wastefall	10180	19	4	0 0 0 0 1 4 14	0 0 16 0 0 1 4 2
critters buggin	10180	35	8	0 0 0 0 2 7 22	1 0 24 0 0 0 25 0
lee konitz	10179	83	5	0 1 3 8 12 16 28	0 20 53 1 0 1 29 5
ming & ping	10178	39	9	0 0 0 0 1 11 32	0 1 32 0 0 0 19 0
dr. know	10177	38	8	0 0 0 0 4 9 21	0 0 15 0 0 0 32 4
cotton mather	10174	32	18	0 0 0 1 4 10 22	0 1 33 1 0 1 17 1
exit	10173	37	12	0 0 0 1 3 10 29	0 0 50 0 0 0 4 1
jesse rose	10171	87	12	0 0 0 0 4 18 62	1 6 84 4 0 0 13 4
turf	10170	73	19	0 0 0 0 9 18 58	0 0 10 0 2 0 10 80
strunz & farah	10170	113	22	0 1 4 8 12 19 42	1 10 75 2 1 6 56 2
congress	10169	28	5	0 0 0 0 0 4 22	0 0 30 0 0 0 4 0
the greencards	10169	36	17	0 0 0 3 6 12 22	0 2 11 2 0 0 48 0
victory	10168	53	6	0 0 0 0 5 19 27	0 3 46 1 0 2 6 3
paul giovanni	10168	63	16	0 0 0 1 7 16 46	0 1 70 3 0 0 14 5
the problemaddicts	10168	51	3	0 0 0 0 3 19 33	0 2 46 1 0 0 12 1
exterio	10166	20	2	0 0 0 0 0 4 12	0 0 1 0 1 0 22 0
chico debarge	10166	33	23	0 0 0 1 5 9 27	1 1 24 1 0 1 29 1
rahzel	10165	81	11	0 0 0 1 11 20 49	0 0 69 1 1 1 21 4
chanel	10165	164	36	0 0 0 5 33 54 83	1 4 187 4 0 4 18 7
corey harris	10162	65	7	0 0 0 4 7 16 33	1 1 48 1 0 2 25 6
2pac & the outlawz	10162	77	6	0 0 0 0 3 21 45	1 2 64 3 0 1 12 2
salif	10161	66	1	0 0 0 0 4 13 45	0 0 65 0 0 0 5 0
pop unknown	10161	42	7	0 0 0 0 1 8 33	0 2 27 3 0 3 12 5
fire + ice	10161	38	13	0 0 0 0 3 6 32	1 1 46 1 0 0 10 3
echoes of eternity	10157	56	18	0 0 0 1 4 19 41	1 2 46 3 0 5 16 5
ezra furman & the harpoons	10157	38	13	0 0 0 0 4 10 33	0 2 29 2 0 0 30 1
until death overtakes me	10157	45	9	0 0 0 1 2 11 33	1 0 50 0 0 0 5 3
the 411	10156	32	25	0 0 0 0 5 12 33	0 1 56 2 0 1 0 2
beautiful creatures	10156	43	17	0 0 0 1 4 13 33	0 4 38 0 0 0 20 1
ruby	10155	62	17	0 0 0 0 6 23 34	5 3 36 2 0 3 32 3
the dexateens	10155	35	5	0 0 0 0 2 9 16	0 0 13 0 0 0 28 2
jeremy fisher	10154	32	25	0 0 0 0 2 10 34	0 1 11 2 0 0 51 1
bbc 6 music	10154	92	34	0 0 0 6 17 34 54	0 2 140 1 0 0 0 1
krynitza	10154	27	6	0 0 0 0 0 4 22	0 1 28 0 0 0 3 2
bim sherman	10152	73	8	0 0 1 6 8 17 36	2 1 78 5 0 1 11 1
insision	10152	43	11	0 0 0 0 4 11 37	2 0 43 2 0 1 5 2
fabula	10151	52	18	0 0 0 0 2 25 38	0 0 71 0 0 0 3 1
the mighty lemon drops	10151	44	10	0 0 0 1 6 12 25	0 4 25 0 0 0 33 2
ed o.g.	10151	60	6	0 0 0 2 5 14 38	1 0 61 1 1 0 12 0
phil lynott	10149	57	5	0 0 1 2 9 12 23	0 1 52 0 0 1 8 4
vromb	10149	47	9	0 0 0 0 2 13 26	0 0 51 0 1 0 8 2
sanatorium	10149	36	9	0 0 0 0 2 13 25	0 1 38 0 0 0 6 1
xo skeletons	10148	12	6	0 0 0 0 1 4 13	0 0 8 2 0 0 9 1
thomas rusiak	10147	66	12	0 0 0 1 7 19 42	0 1 88 0 0 0 0 0
romantica	10147	16	11	0 0 0 0 0 6 16	1 0 4 0 0 0 25 2
svarga	10146	32	10	0 0 0 0 1 8 27	0 0 41 0 0 0 4 1
john me	10145	55	30	0 0 0 1 4 19 42	0 1 95 0 0 1 1 0
kingsize	10145	38	16	0 0 0 0 0 17 33	0 1 56 0 0 0 1 0
this is my fist	10145	18	15	0 0 0 0 2 7 27	0 1 9 0 0 1 30 0
jinkaku radio	10143	9	26	0 0 0 0 0 9 25	0 0 29 0 0 0 6 5
leslie	10143	20	16	0 0 0 0 3 8 25	0 3 29 0 0 0 5 2
98 mute	10142	57	8	0 0 0 0 4 14 48	0 1 36 2 0 1 23 8
evert taube	10142	45	17	0 0 1 5 8 16 23	1 0 70 0 0 0 1 0
pierre bensusan	10140	63	8	0 0 2 6 10 17 25	2 4 52 1 0 2 23 7
jennifer warnes	10139	67	15	0 0 1 5 9 16 25	0 12 47 3 0 3 27 1
swing kids	10138	62	10	0 0 0 0 5 18 42	2 2 50 0 0 0 29 4
afrirampo	10138	63	17	0 0 0 1 6 18 54	1 6 49 5 1 0 28 4
blind zero	10137	55	11	0 0 0 0 2 11 41	1 0 68 0 0 0 1 1
villanos	10137	24	13	0 0 0 0 1 8 27	0 0 5 0 0 0 3 32
jason castro	10136	9	33	0 0 0 0 3 11 27	0 6 14 0 0 0 20 5
charge 69	10136	20	7	0 0 0 0 1 7 17	0 0 24 0 0 0 3 2
infa riot	10135	50	19	0 0 0 3 7 14 31	0 1 49 2 0 1 10 11
the flametrick subs	10135	8	3	0 0 0 0 0 1 8	0 0 1 0 0 0 12 0
marion	10134	25	24	0 0 0 0 6 16 26	0 6 38 2 0 2 6 2
kaspars dimiters	10134	26	15	0 0 0 0 0 13 23	0 0 46 0 0 0 0 0
ghost of the robot	10134	8	37	0 0 0 0 2 15 26	0 1 26 2 0 1 17 0
bloodgood	10133	35	3	0 0 0 0 1 8 20	0 0 26 0 0 0 7 6
bathtub shitter	10130	43	4	0 0 0 0 0 6 35	0 2 30 2 0 1 15 0
sportlov	10126	39	8	0 0 0 0 1 12 30	0 0 51 0 0 0 0 1
c-drone-defect	10126	43	14	0 0 0 1 5 9 32	0 1 50 2 0 0 7 1
ketama	10125	97	36	0 0 0 5 12 36 53	2 4 103 1 0 5 18 18
a kiss could be deadly	10124	31	21	0 0 0 0 2 16 29	0 3 29 0 0 1 25 0
dj tomekk	10123	68	13	0 0 0 1 3 24 44	0 1 87 0 0 0 0 0
hiperbole	10123	43	15	0 0 0 0 2 17 32	0 0 61 0 0 0 1 0
satan	10123	74	10	0 0 0 0 2 21 50	0 6 61 2 0 1 9 10
magnapop	10122	33	12	0 0 0 0 2 8 27	0 0 27 1 0 0 21 1
derrick harriott	10119	107	29	0 0 1 5 12 28 57	0 1 97 7 1 4 25 17
the new trust	10119	24	9	0 0 0 0 0 5 22	0 1 1 1 0 0 31 0
lawnmower deth	10118	57	3	0 0 0 2 7 14 33	0 0 53 2 0 1 7 3
the shroud	10117	27	23	0 0 0 1 6 12 28	0 4 27 3 0 0 18 2
spite extreme wing	10116	48	7	0 0 0 0 1 9 40	1 1 53 1 0 0 4 2
danny fernandes	10115	39	40	0 0 0 0 2 24 40	0 7 41 1 0 2 36 1
